SNP	gene	beta	t-stat	p-value	FDR
row73	row34	-0.135452985985067	-0.273794419511159	0.791178882759298	0.994496411708571
row34	row89	-0.151013109277365	-0.27374437261805	0.791215998310956	0.994496411708571
row85	row52	0.13348613630838	0.273488111706766	0.791406054253387	0.994496411708571
row47	row81	-0.180850484658235	-0.273172412528879	0.791640213005118	0.994496411708571
row87	row74	0.143979239681277	0.273135385890549	0.791667677685923	0.994496411708571
row29	row25	-0.182670492789731	-0.273032521500466	0.791743979449248	0.994496411708571
row27	row98	-0.127691086641199	-0.272916546999669	0.791830008769706	0.994496411708571
row8	row60	0.139345529316734	0.272915640465421	0.791830681244358	0.994496411708571
row4	row14	0.0777740239644352	0.272875131128614	0.79186073159689	0.994496411708571
row59	row8	0.182324375639972	0.272773178548459	0.791936362984327	0.994496411708571
row3	row84	0.117808784487649	0.272761329070542	0.791945153423569	0.994496411708571
row70	row78	0.126337102067424	0.272748691888047	0.79195452824997	0.994496411708571
row90	row17	-0.120165350193174	-0.272153090009055	0.79239641315122	0.994496411708571
row71	row43	-0.162143300288157	-0.272064657238007	0.792462029403921	0.994496411708571
row39	row53	0.0564546615531971	0.272051165660804	0.79247204017721	0.994496411708571
row87	row79	-0.0940766585839514	-0.271923069955027	0.792567089449566	0.994496411708571
row91	row81	0.193857982462406	0.271864615280009	0.792610465075576	0.994496411708571
row92	row65	0.163913638776696	0.271662702273444	0.79276029823313	0.994496411708571
row22	row1	-0.171320423265263	-0.271660345702155	0.792762047023101	0.994496411708571
row69	row2	-0.11645799070272	-0.271638457933401	0.792778289795456	0.994496411708571
row88	row99	-0.0744593736141243	-0.271580353905548	0.792821408942835	0.994496411708571
row51	row84	0.113180923229859	0.271452350313272	0.792916403411202	0.994496411708571
row66	row6	-0.101720188640938	-0.271370132622702	0.792977421028737	0.994496411708571
row30	row11	-0.160632938236422	-0.271369148524299	0.792978151383667	0.994496411708571
row58	row62	-0.115839132145587	-0.271086705319529	0.793187777399875	0.994496411708571
row52	row55	-0.110661098213614	-0.271046086543287	0.793217925648698	0.994496411708571
row66	row57	-0.116652625039153	-0.271009689083614	0.793244941047489	0.994496411708571
row75	row42	-0.141690796178447	-0.270878301203124	0.793342463950806	0.994496411708571
row51	row61	-0.0911169377445475	-0.270606304009605	0.793544366677642	0.994496411708571
row92	row85	-0.116305764766839	-0.270534895230566	0.793597375953286	0.994496411708571
row2	row35	-0.222096554306779	-0.27022360205562	0.793828473277644	0.994496411708571
row76	row5	0.0917590224605498	0.270084257241708	0.793931926878893	0.994496411708571
row97	row41	-0.107389660208617	-0.270068841529133	0.793943372214393	0.994496411708571
row83	row95	-0.117700572221152	-0.270025372703136	0.793975645760296	0.994496411708571
row65	row50	-0.25597479384325	-0.270003114781128	0.793992171377401	0.994496411708571
row36	row46	-0.249043917749001	-0.269984683295442	0.794005856102343	0.994496411708571
row21	row93	0.0981913034050825	0.269868877351859	0.794091839648317	0.994496411708571
row65	row52	-0.263282756207013	-0.26967394628101	0.794236578748919	0.994496411708571
row48	row77	-0.113539285984316	-0.269556854562402	0.794323525098669	0.994496411708571
row16	row27	-0.103423276530002	-0.269503264804956	0.794363319145243	0.994496411708571
row73	row73	0.125474520789189	0.269491431270744	0.794372106437119	0.994496411708571
row29	row78	0.17650260106866	0.269413430715779	0.794430028515158	0.994496411708571
row30	row76	0.159348170944331	0.269395340472884	0.794443462260388	0.994496411708571
row75	row96	0.190442572224137	0.269336723908152	0.794486991198711	0.994496411708571
row78	row5	0.109318412213834	0.26920309287992	0.794586229096691	0.994496411708571
row81	row79	-0.110132754617248	-0.269013653991171	0.794726918192388	0.994496411708571
row39	row2	-0.0888153171336545	-0.268720026333435	0.794945000140921	0.994496411708571
row98	row95	0.170154764320315	0.268654864715402	0.794993399316779	0.994496411708571
row94	row59	0.150092549470395	0.268613951078354	0.795023788644636	0.994496411708571
row15	row69	0.0758170588111756	0.26860404020818	0.795031150174853	0.994496411708571
row58	row84	0.0950953144522611	0.268519278309538	0.795094109946498	0.994496411708571
row98	row44	-0.166188642844023	-0.268259814777089	0.795286845203876	0.994496411708571
row28	row12	0.0961822373643718	0.268177097928007	0.795348292256065	0.994496411708571
row57	row21	0.20299364986616	0.268135948674314	0.795378860963585	0.994496411708571
row94	row68	-0.143780002338976	-0.268088261480799	0.795414287006542	0.994496411708571
row38	row52	-0.118246332395949	-0.26778237517876	0.795641536986072	0.994496411708571
row28	row37	0.117646596211129	0.267698077060853	0.795704167648701	0.994496411708571
row94	row30	-0.150856991193316	-0.267521951508639	0.7958350280879	0.994496411708571
row32	row68	0.158761805791096	0.267453417293119	0.795885950539175	0.994496411708571
row11	row36	0.165781231090297	0.26745235978106	0.795886736302385	0.994496411708571
row77	row42	0.133402984134108	0.267451377143886	0.795887466431528	0.994496411708571
row34	row81	-0.158942243315983	-0.267439397977148	0.795896367331975	0.994496411708571
row43	row2	-0.0939782707352754	-0.267337602067085	0.795972006201551	0.994496411708571
row48	row33	-0.120096111394907	-0.267166202294009	0.796099369009513	0.994496411708571
row56	row63	0.130274464792974	0.267144593312839	0.796115426555025	0.994496411708571
row54	row19	0.116438900673083	0.267091157671471	0.796155134805343	0.994496411708571
row38	row90	-0.149205548142437	-0.266990667527498	0.796229811166427	0.994496411708571
row23	row44	-0.202545382958588	-0.266938969537406	0.796268229911667	0.994496411708571
row85	row60	0.175901669103491	0.266803943116243	0.796368575975686	0.994496411708571
row50	row100	-0.215427339690224	-0.266742764405571	0.796414042795873	0.994496411708571
row61	row23	-0.092793717329329	-0.266577676313365	0.796536737162504	0.994496411708571
row23	row91	0.211290790956651	0.266445569479293	0.796634924016172	0.994496411708571
row32	row25	-0.126055277010897	-0.266394770529806	0.796672680765079	0.994496411708571
row100	row17	-0.060258007215639	-0.266317433504092	0.796730163257584	0.994496411708571
row62	row32	0.0993907574032787	0.266113519958475	0.796881732938439	0.994496411708571
row7	row31	-0.107295589884555	-0.265839758382905	0.797085235335814	0.994496411708571
row94	row2	0.104248009929178	0.265773120152447	0.797134773785649	0.994496411708571
row28	row1	-0.115582267257235	-0.26575958160942	0.797144838374685	0.994496411708571
row22	row14	-0.0984786495935948	-0.265747483856101	0.797153831910971	0.994496411708571
row96	row83	-0.0766769312684281	-0.265527316547904	0.797317511129184	0.994496411708571
row46	row59	0.128761046155532	0.265378714929485	0.797427992222227	0.994496411708571
row47	row61	0.110072336944541	0.265346772249957	0.797451741333995	0.994496411708571
row20	row22	-0.140693650186905	-0.2651604053102	0.797590308050531	0.994496411708571
row56	row41	0.105454867943056	0.265159970807954	0.797590631118629	0.994496411708571
row23	row93	0.1306360957076	0.265127027997374	0.797615125407873	0.994496411708571
row93	row12	0.115964488508584	0.265053797898358	0.797669575752219	0.994496411708571
row50	row24	-0.160487614434261	-0.26498311500351	0.79772213323715	0.994496411708571
row80	row75	-0.0798743117298686	-0.264893574789248	0.797788713983177	0.994496411708571
row68	row24	-0.10496280910423	-0.264726156901482	0.797913208111291	0.994496411708571
row58	row14	-0.0676359293542051	-0.26470096242515	0.797931943585757	0.994496411708571
row24	row52	0.0992350455125379	0.264576977643959	0.79802414494031	0.994496411708571
row31	row22	0.107876327142105	0.26426927598443	0.798252982028679	0.994496411708571
row94	row9	-0.0949016158078804	-0.263797166948413	0.798604128885514	0.994496411708571
row81	row60	0.16500025352575	0.263780371040658	0.79861662230164	0.994496411708571
row24	row92	-0.130321680218909	-0.263749742515489	0.798639405088092	0.994496411708571
row49	row5	-0.174721578595102	-0.263430578820408	0.798876824691019	0.994496411708571
row14	row51	-0.150585916495169	-0.263393847065201	0.798904150151247	0.994496411708571
row36	row10	-0.155946049405698	-0.263174566244516	0.799067283510619	0.994496411708571
row82	row44	0.162926039832407	0.262947382173831	0.799236307545852	0.994496411708571
row28	row75	-0.0843124814712379	-0.2628863473466	0.799281719131581	0.994496411708571
row16	row86	-0.074630744254908	-0.26269960763698	0.799420663644427	0.994496411708571
row44	row37	0.0955552565013169	0.262589686560839	0.799502454465883	0.994496411708571
row38	row40	-0.121690426366318	-0.262419909331417	0.799628788634902	0.994496411708571
row9	row29	0.19043167342053	0.26212559471864	0.79984780809518	0.994496411708571
row21	row72	0.142609865372751	0.262047653013849	0.799905812960179	0.994496411708571
row36	row25	0.171054487812062	0.261887467238964	0.80002502869464	0.994496411708571
row48	row80	0.0702438130961481	0.261886065475662	0.800026071959478	0.994496411708571
row73	row47	0.159695041198842	0.261809421707218	0.800083114871042	0.994496411708571
row49	row84	0.157965917290196	0.26165349070942	0.800199172057923	0.994496411708571
row92	row44	-0.138923720227007	-0.26156645811802	0.800263951454171	0.994496411708571
row12	row47	-0.340515499731843	-0.261551016609717	0.800275444924881	0.994496411708571
row19	row47	-0.340515499731843	-0.261551016609717	0.800275444924881	0.994496411708571
row7	row56	0.144160685529923	0.26141122969816	0.800379493902325	0.994496411708571
row96	row76	-0.153366526683398	-0.261365462017569	0.800413561535413	0.994496411708571
row71	row98	-0.118162455516441	-0.26072829598099	0.800887889663642	0.994496411708571
row82	row15	-0.116516030476465	-0.260687147429162	0.800918525073043	0.994496411708571
row5	row99	-0.0766711265919567	-0.260678840771312	0.800924709487382	0.994496411708571
row45	row15	0.0780672989317294	0.260370873653013	0.801154005535182	0.994496411708571
row70	row27	-0.123394429328618	-0.260300606966156	0.801206325273044	0.994496411708571
row1	row75	0.083980172099608	0.25966795969632	0.801677434936235	0.994496411708571
row42	row97	0.100049134606789	0.259666765790971	0.801678324076288	0.994496411708571
row16	row65	0.140470457496189	0.259654066756239	0.801687781478547	0.994496411708571
row50	row88	0.198571976043281	0.259607577566683	0.801722403852961	0.994496411708571
row2	row23	-0.156384919463866	-0.259320435104	0.801936260754379	0.994496411708571
row1	row24	0.092924175982617	0.259293180166391	0.801956560509486	0.994496411708571
row31	row47	0.144650163856286	0.259228464565096	0.80200476198958	0.994496411708571
row32	row12	0.114838299435957	0.259209778473862	0.802018679933627	0.994496411708571
row67	row13	-0.150470544184645	-0.259166303816513	0.802051061413471	0.994496411708571
row31	row87	-0.0838312041653017	-0.258960460677836	0.802204386271089	0.994496411708571
row22	row7	-0.131488212536482	-0.258694915971898	0.802402194062018	0.994496411708571
row49	row52	0.165300452530149	0.258535805577354	0.802520724780184	0.994496411708571
row68	row41	-0.102821046519446	-0.258481360553811	0.802561285339088	0.994496411708571
row85	row61	-0.0961915681755288	-0.258300697873675	0.802695880333884	0.994496411708571
row6	row81	0.170923973887903	0.258050080245662	0.802882603869905	0.994496411708571
row45	row87	-0.0653291432332185	-0.25784945299017	0.803032091615742	0.994496411708571
row42	row57	0.10744405304629	0.257689993973017	0.803150910984266	0.994496411708571
row81	row34	-0.129080053382178	-0.257573574591231	0.80323766321892	0.994496411708571
row43	row28	-0.0829025538985643	-0.257426789519672	0.803347047192397	0.994496411708571
row59	row56	0.155114870937025	0.257256717604469	0.803473790247331	0.994496411708571
row13	row70	-0.118262948869848	-0.257128904707694	0.803569044596592	0.994496411708571
row77	row1	0.131702714005687	0.257117867614746	0.803577270308368	0.994496411708571
row85	row35	0.157469607859765	0.256936599321595	0.803712369456601	0.994496411708571
row3	row71	-0.176028098089532	-0.256904358728564	0.803736399086463	0.994496411708571
row88	row5	0.0940137972421394	0.256882447153531	0.80375273039662	0.994496411708571
row55	row56	-0.15488987589516	-0.256880485025055	0.803754192830895	0.994496411708571
row53	row48	0.123212573081618	0.256817497380568	0.803801139882881	0.994496411708571
row42	row3	0.0883343114461068	0.256650305181084	0.803925758604218	0.994496411708571
row46	row57	0.106185814949504	0.256645650367656	0.80392922821091	0.994496411708571
row89	row41	-0.118998181576892	-0.256396354987874	0.804115054855388	0.994496411708571
row93	row36	0.158885644824403	0.256234516977742	0.804235697216803	0.994496411708571
row20	row68	-0.17859337667038	-0.256080334988471	0.804350637579898	0.994496411708571
row14	row72	-0.154091041812916	-0.256064613961689	0.804362357654384	0.994496411708571
row7	row37	0.125569717939554	0.25598757198082	0.80441979345246	0.994496411708571
row91	row96	-0.229036617528857	-0.255969070446319	0.804433586775134	0.994496411708571
row9	row40	-0.122956480767035	-0.255897702444317	0.804486793957153	0.994496411708571
row68	row89	-0.121048679138526	-0.255848206148014	0.80452369570331	0.994496411708571
row27	row65	0.139559810537381	0.255816147625347	0.804547597072234	0.994496411708571
row64	row15	-0.0978464229663737	-0.255359294544646	0.804888229600307	0.994585441743479
row56	row76	-0.166935049096218	-0.254922827610295	0.80521370351386	0.994585441743479
row96	row73	-0.0973478040206086	-0.254907578475926	0.805225075542583	0.994585441743479
row60	row94	-0.135502642003738	-0.254695389403175	0.805383320477098	0.994585441743479
row74	row96	-0.232497811934486	-0.254576265382183	0.805472164168976	0.994585441743479
row43	row66	0.094808742589838	0.254420612424566	0.805588255978475	0.994585441743479
row51	row85	-0.115397054961611	-0.254222926869054	0.805735704670414	0.994585441743479
row41	row38	0.19393582435322	0.254028330194068	0.805880857521053	0.994585441743479
row99	row38	0.19393582435322	0.254028330194068	0.805880857521053	0.994585441743479
row24	row13	-0.120916838496236	-0.253989225752087	0.805910027131978	0.994585441743479
row8	row23	0.0884358373577027	0.253954930216505	0.805935609848047	0.994585441743479
row95	row95	-0.123537262404346	-0.253777462560603	0.80606799561762	0.994585441743479
row64	row84	0.100289018746911	0.253684752268029	0.806137157477058	0.994585441743479
row18	row10	-0.127939256640125	-0.253647255724771	0.806165130406342	0.994585441743479
row38	row47	0.149386164995989	0.253644431317262	0.806167237464635	0.994585441743479
row91	row39	-0.181716756797833	-0.253489889626774	0.80628253088492	0.994585441743479
row83	row2	-0.0798574913065437	-0.253451871533925	0.806310894463401	0.994585441743479
row74	row79	-0.133942054137499	-0.25329665982403	0.806426694059843	0.994585441743479
row27	row8	0.139915917611058	0.253063111234461	0.806600948427868	0.994585441743479
row69	row51	0.135610281791979	0.253052597380911	0.806608793253961	0.994585441743479
row22	row42	-0.155400795614465	-0.252813473022518	0.806787220232009	0.9946751546079
row22	row91	-0.182258740782055	-0.252531354453815	0.806997743599931	0.9946751546079
row26	row23	0.0910131132349329	0.252482121038908	0.807034484423183	0.9946751546079
row58	row50	-0.09197271475573	-0.252421906822565	0.80707942044885	0.9946751546079
row55	row44	0.146188706135358	0.251696382560039	0.807620916868074	0.994825762186166
row63	row72	0.168640697095273	0.251489458154394	0.807775375536306	0.994825762186166
row89	row44	0.155882771860655	0.25148829317851	0.807776245157653	0.994825762186166
row75	row58	0.0616896258924235	0.251438337375896	0.807813536010312	0.994825762186166
row5	row97	-0.0998976505245687	-0.250971495545941	0.808162047911761	0.994825762186166
row86	row37	-0.115099961581922	-0.250803952422919	0.808287135166826	0.994825762186166
row38	row71	-0.165906485817345	-0.250786187292942	0.808300398910258	0.994825762186166
row24	row17	-0.0650123247948978	-0.250774926818746	0.808308806202951	0.994825762186166
row6	row3	0.12815464547548	0.250595357277971	0.80844287995291	0.994825762186166
row65	row22	0.238752290090931	0.250553919113971	0.808473820288226	0.994825762186166
row83	row76	0.131725969350809	0.250484555451598	0.808525612356639	0.994825762186166
row41	row62	0.27867815710707	0.250334647690955	0.808637548069229	0.994825762186166
row99	row62	0.27867815710707	0.250334647690955	0.808637548069229	0.994825762186166
row77	row7	0.103292971134585	0.250255441403973	0.808696693079347	0.994825762186166
row68	row15	-0.0958343732741403	-0.250066773434984	0.808837580713634	0.994825762186166
row87	row54	0.0982309085474156	0.249682912995311	0.809124251048686	0.994825762186166
row60	row85	-0.139578525262333	-0.249602288477486	0.809184466043219	0.994825762186166
row29	row39	0.199783770905053	0.249237445764146	0.809456968323403	0.994825762186166
row62	row30	0.127001539080884	0.249071467336189	0.809580947340687	0.994825762186166
row90	row48	-0.18250235736291	-0.248967554539578	0.809658568812367	0.994825762186166
row52	row50	0.0852438031577501	0.248794928373355	0.809787523208893	0.994825762186166
row3	row93	-0.0937470729613928	-0.24854528685296	0.809974020192454	0.994825762186166
row9	row68	-0.145802778974635	-0.248523191088647	0.809990527657992	0.994825762186166
row91	row83	0.112157867760185	0.248509973219953	0.810000402608583	0.994825762186166
row35	row21	0.103855337876675	0.248509710194165	0.810000599113147	0.994825762186166
row25	row11	0.152263678467279	0.248323726128022	0.810139549981784	0.994825762186166
row42	row72	0.112008898246067	0.248116429157271	0.810294432413265	0.994825762186166
row45	row57	-0.0925342251894624	-0.248051184135274	0.810343182229217	0.994825762186166
row38	row16	0.203144424530049	0.248049214446146	0.810344653956459	0.994825762186166
row10	row26	0.138159071540807	0.247854206551412	0.810490365405311	0.994825762186166
row14	row19	0.140683015626112	0.24775442200353	0.810564928254017	0.994825762186166
row33	row18	-0.140516756127756	-0.247727681629274	0.810584910038923	0.994825762186166
row76	row46	-0.117095145623807	-0.247585590362871	0.810691090430184	0.994825762186166
row64	row73	0.10550745479922	0.247555954323781	0.810713237047658	0.994825762186166
row40	row23	0.136312228470178	0.247517683203442	0.810741836814774	0.994825762186166
row81	row24	-0.108612247735648	-0.247361878751344	0.810858271621979	0.994825762186166
row77	row34	-0.118216111252724	-0.247329487393297	0.810882478757944	0.994825762186166
row47	row87	-0.103932873081919	-0.246897864137534	0.811205065784752	0.994975901855048
row38	row94	-0.106633088117075	-0.246823394724213	0.811260726694718	0.994975901855048
row6	row14	0.0914479362754783	0.246625061729411	0.811408972925979	0.994975901855048
row33	row3	0.113173319902765	0.246536155969055	0.811475429166582	0.994975901855048
row62	row34	-0.100844811284643	-0.246370850991989	0.811598997443905	0.994975901855048
row1	row22	-0.0908595293476925	-0.24616127732685	0.81175566539452	0.994975901855048
row43	row25	0.0943625819291336	0.246104437475562	0.811798157895225	0.994975901855048
row67	row76	-0.176228876043203	-0.246100852045686	0.811800838323534	0.994975901855048
row78	row87	-0.0744521290626786	-0.245765836357827	0.812051304048066	0.995112859151374
row13	row50	-0.105394626240615	-0.245615985392343	0.812163343661819	0.995112859151374
row75	row98	-0.140801105377355	-0.245497523025091	0.812251918107665	0.995112859151374
row18	row3	-0.125496617453753	-0.245358283357218	0.812356031441841	0.995112859151374
row9	row16	-0.207612490935062	-0.244685008921533	0.812859513274087	0.995112859151374
row69	row89	0.126599917930263	0.244680346061951	0.812863000533654	0.995112859151374
row39	row37	-0.101113139764404	-0.244519486784607	0.81298330669468	0.995112859151374
row28	row25	0.093759149492609	0.244518841860989	0.812983789041716	0.995112859151374
row64	row29	-0.162579471911349	-0.244512905909621	0.812988228623466	0.995112859151374
row56	row38	0.0800051551953383	0.244450129822151	0.813035180185084	0.995112859151374
row62	row80	0.059284485263416	0.2444472669584	0.813037321400529	0.995112859151374
row10	row82	-0.121301653690803	-0.244354484066268	0.813106717212587	0.995112859151374
row89	row34	0.128940339644888	0.243988144200481	0.813380733723535	0.995133875705759
row66	row31	0.0889554171716533	0.243716270254113	0.81358410888243	0.995133875705759
row57	row86	0.118073293653316	0.243713257864801	0.813586362382953	0.995133875705759
row51	row5	0.111711989015528	0.243649783283828	0.813633846715386	0.995133875705759
row24	row35	-0.114665819522311	-0.243441720735803	0.813789500773242	0.995133875705759
row40	row50	0.141411200165161	0.243372608053208	0.813841206738527	0.995133875705759
row90	row32	-0.153554242185693	-0.243052804315526	0.814080477361352	0.995133875705759
row14	row59	-0.158522587194695	-0.242974474602878	0.814139085219722	0.995133875705759
row24	row55	0.105571727667285	0.242910835152377	0.814186702447178	0.995133875705759
row60	row76	-0.206796664325621	-0.242853218329081	0.814229814046698	0.995133875705759
row56	row36	0.137597048461474	0.242484231155111	0.814505923458147	0.995133875705759
row36	row82	-0.141400346248969	-0.242375523362397	0.814587273675536	0.995133875705759
row45	row38	0.0620766199402153	0.242336928298472	0.814616156420398	0.995133875705759
row42	row60	0.119920437480276	0.242336489277451	0.814616484964979	0.995133875705759
row15	row42	0.125312523563892	0.24232290384719	0.814626651740041	0.995133875705759
row89	row8	-0.172854696105694	-0.242087370689626	0.814802920969975	0.995133875705759
row25	row49	0.167817134850372	0.241976530300039	0.814885876021108	0.995133875705759
row44	row28	0.064450160070368	0.241616960379953	0.81515500207362	0.995133875705759
row89	row89	-0.133409396351084	-0.241585494262833	0.815178554652458	0.995133875705759
row39	row50	0.082766505047573	0.241511106694849	0.815234234991767	0.995133875705759
row36	row13	-0.195646344920816	-0.241030601486818	0.815593928082476	0.995133875705759
row16	row69	0.0558117906131852	0.240971363119252	0.815638275532008	0.995133875705759
row100	row71	0.118258642695133	0.24096931456702	0.815639809146449	0.995133875705759
row48	row73	-0.102702857285427	-0.24092702249708	0.81567147058775	0.995133875705759
row61	row7	0.0851623849989536	0.240871659258941	0.815712918143946	0.995133875705759
row42	row44	-0.111957019848465	-0.240750574120591	0.815803570395402	0.995133875705759
row79	row30	0.114497510593377	0.240740982676718	0.815810751303581	0.995133875705759
row95	row61	0.0688569961026767	0.240553602171274	0.815951042780703	0.995183611148558
row55	row29	0.174558785601071	0.24011219168032	0.816281553999466	0.995201554803093
row79	row22	0.0824021180152666	0.239357777534475	0.8168465208814	0.995201554803093
row86	row56	-0.123553001696415	-0.23934762184888	0.816854127065763	0.995201554803093
row59	row61	0.0835509172609983	0.239290629840665	0.816896812082788	0.995201554803093
row29	row93	0.129257036642149	0.23927828082101	0.816906061151488	0.995201554803093
row50	row2	0.143402757919004	0.239138919890064	0.817010440688392	0.995201554803093
row86	row59	-0.1250231827513	-0.23897411354679	0.817133883524978	0.995201554803093
row23	row64	0.238347959936585	0.238623908964894	0.817396210915166	0.995201554803093
row81	row72	0.136183912736141	0.238419456460573	0.81754937126868	0.995201554803093
row4	row23	-0.0918071686074387	-0.238131916386952	0.817764788656455	0.995201554803093
row88	row82	0.0766166128816046	0.238023474564675	0.817846034670129	0.995201554803093
row86	row47	-0.124261285454851	-0.237908572661771	0.817932123215784	0.995201554803093
row17	row6	0.0793153415404919	0.237894419769274	0.81794272724234	0.995201554803093
row38	row62	-0.119751537945837	-0.237760032976093	0.818043418266874	0.995201554803093
row22	row99	-0.100579102116698	-0.237571845322292	0.818184426314705	0.995201554803093
row92	row34	-0.10757764126785	-0.23744544230229	0.81827914340626	0.995201554803093
row58	row72	0.109816463667009	0.237413472473054	0.818303099739391	0.995201554803093
row43	row41	0.0846870887167036	0.23738293114554	0.818325985826019	0.995201554803093
row57	row7	-0.141875168385198	-0.237374039176739	0.818332649041043	0.995201554803093
row94	row48	0.113916390922509	0.237299052106059	0.818388841380845	0.995201554803093
row23	row12	0.135783901982279	0.237243762587477	0.81843027387098	0.995201554803093
row20	row13	-0.163869074908827	-0.237212509428537	0.818453694423078	0.995201554803093
row96	row70	0.0925279353136859	0.236723947135884	0.818819839371424	0.995201554803093
row33	row13	-0.146747212623	-0.236676891426793	0.818855106995383	0.995201554803093
row71	row55	-0.10039635839833	-0.236570374460299	0.818934941656411	0.995201554803093
row79	row8	-0.122000038041264	-0.236511515960195	0.818979057173934	0.995201554803093
row31	row12	-0.094731633687191	-0.236496338041965	0.818990433411287	0.995201554803093
row16	row37	0.103875981142132	0.23613085125242	0.81926438886418	0.995201554803093
row56	row49	-0.175099886713227	-0.23613018216716	0.819264890410114	0.995201554803093
row47	row74	0.17307068055077	0.235992078547259	0.819368414700261	0.995201554803093
row66	row71	-0.133672559812291	-0.235850043138165	0.819474890243369	0.995201554803093
row21	row13	0.132219129893397	0.235745558054441	0.819553219073226	0.995201554803093
row12	row78	-0.230334855048929	-0.235599420347787	0.819662777040149	0.995201554803093
row19	row78	-0.230334855048929	-0.235599420347787	0.819662777040149	0.995201554803093
row72	row86	-0.0871718965941909	-0.235526533280526	0.819717421315749	0.995201554803093
row85	row78	-0.115095750490447	-0.235451773335917	0.819773470797924	0.995201554803093
row67	row33	0.11580935852805	0.235429326814874	0.819790299755927	0.995201554803093
row66	row70	0.0927054824278275	0.235215675318617	0.819950486881067	0.995201554803093
row18	row49	-0.226457779990046	-0.234930066870269	0.820164638423367	0.995201554803093
row8	row41	0.0843444289176027	0.234456443538248	0.820519800436486	0.995201554803093
row80	row27	0.0846282570573677	0.234284181614579	0.820648987631632	0.995201554803093
row20	row73	-0.129792876511002	-0.234190099434576	0.82071954667596	0.995201554803093
row75	row38	-0.084830524750194	-0.234111673631002	0.820778365196636	0.995201554803093
row85	row50	0.111054250277623	0.234017500394714	0.820848995719186	0.995201554803093
row26	row72	-0.112969763548354	-0.233983718965029	0.820874332428889	0.995201554803093
row14	row84	0.107891062184129	0.233785898452053	0.821022706037367	0.995201554803093
row15	row58	0.0566477216303018	0.233631285058494	0.821138677848718	0.995201554803093
row100	row99	-0.0595508175852566	-0.233598729781865	0.821163097380344	0.995201554803093
row26	row26	-0.0936954749923684	-0.233476961643408	0.821254436821989	0.995201554803093
row69	row42	-0.12053911746044	-0.233028432564235	0.821590907778773	0.995201554803093
row46	row90	-0.107186007203508	-0.232873592924659	0.821707072234078	0.995201554803093
row17	row37	0.0917349173885749	0.232740138486012	0.821807196748352	0.995201554803093
row83	row64	-0.130560773443415	-0.232562354425087	0.821940585066665	0.995201554803093
row57	row83	-0.114489579563126	-0.232386411719426	0.82207259791536	0.995201554803093
row12	row89	0.256545235246534	0.232219550077537	0.822197802657986	0.995201554803093
row19	row89	0.256545235246534	0.232219550077537	0.822197802657986	0.995201554803093
row60	row87	0.097763903196511	0.232141306277717	0.822256514811964	0.995201554803093
row50	row63	0.173033912219144	0.232037369770766	0.822334507961682	0.995201554803093
row80	row70	-0.0852640086571719	-0.231971509704557	0.822383929933224	0.995201554803093
row10	row57	0.143742574114272	0.231883165445769	0.822450225565134	0.995201554803093
row59	row67	-0.128243995617663	-0.231480776977109	0.822752206628809	0.995201554803093
row22	row65	0.181769169409755	0.231468298590498	0.822761571804685	0.995201554803093
row82	row9	0.0972221629132984	0.231410469915213	0.82280497330008	0.995201554803093
row32	row75	-0.0917299649684495	-0.23138384749036	0.822824954142834	0.995201554803093
row56	row11	0.151578880360664	0.231122574348971	0.823021053928482	0.995201554803093
row92	row81	-0.117798779701365	-0.230985257420536	0.82312412310157	0.995201554803093
row74	row100	0.174635468788124	0.230908513894746	0.823181727873194	0.995201554803093
row43	row33	0.093118138187252	0.23086965609215	0.823210895522325	0.995201554803093
row32	row78	-0.10706309279365	-0.230835807840128	0.823236303114441	0.995201554803093
row62	row77	0.0879014088801693	0.230650029628398	0.823375758195151	0.995201554803093
row94	row39	0.118091012341225	0.230467836601047	0.823512528530626	0.995201554803093
row74	row17	0.0952983195483223	0.230436152131955	0.823536314374234	0.995201554803093
row37	row79	0.0853224108121341	0.230393133930177	0.823568608873448	0.995201554803093
row73	row97	-0.110975088193482	-0.230326100945841	0.823618932393282	0.995201554803093
row70	row44	0.135442636095452	0.230185139456024	0.823724758924488	0.995201554803093
row21	row84	-0.0960881326821958	-0.230161322774494	0.82374263962527	0.995201554803093
row5	row10	0.080727913552977	0.230048348512127	0.823827458096477	0.995201554803093
row86	row97	0.0948017034511941	0.229948828141588	0.823902177737016	0.995201554803093
row71	row64	0.140668396387118	0.229918256224446	0.823925131438222	0.995201554803093
row65	row13	-0.285128676995523	-0.229885443694187	0.823949767614796	0.995201554803093
row98	row39	0.137201535080506	0.229505833311065	0.824234800302245	0.995201554803093
row16	row21	-0.102062522287965	-0.229496608007466	0.824241727521304	0.995201554803093
row26	row38	0.0702538114007859	0.229374760830501	0.824333223293101	0.995201554803093
row88	row92	-0.106496071474521	-0.228985059474629	0.824625871546326	0.995201554803093
row58	row54	-0.0863444121546123	-0.22891695294622	0.824677019494573	0.995201554803093
row44	row8	-0.103982277118979	-0.228889817726582	0.82469739827108	0.995201554803093
row95	row21	-0.10178600484113	-0.228870757299514	0.824711712895536	0.995201554803093
row78	row9	-0.077095970316027	-0.228855024521843	0.824723528465324	0.995201554803093
row67	row80	-0.0670714629724874	-0.228504613624589	0.824986705018769	0.995226779389667
row43	row100	-0.108255488978631	-0.228182834825584	0.825228398144749	0.995226779389667
